"chance_of_playing_next_round","chance_of_playing_this_round","code","cost_change_event","cost_change_event_fall","cost_change_start","cost_change_start_fall","dreamteam_count","position.x","ep_next","ep_this","event_points","first_name","form.x","id.x","in_dreamteam","news","news_added","now_cost","photo","points_per_game","second_name","selected_by_percent","special","squad_number","status","team","team_code","total_points","transfers_in","transfers_in_event","transfers_out","transfers_out_event","value_form","value_season","web_name","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","starts","expected_goals","expected_assists","expected_goal_involvements","expected_goals_conceded","influence_rank","influence_rank_type","creativity_rank","creativity_rank_type","threat_rank","threat_rank_type","ict_index_rank","ict_index_rank_type","corners_and_indirect_freekicks_order","corners_and_indirect_freekicks_text","direct_freekicks_order","direct_freekicks_text","penalties_order","penalties_text","expected_goals_per_90","saves_per_90","expected_assists_per_90","expected_goal_involvements_per_90","expected_goals_conceded_per_90","goals_conceded_per_90","now_cost_rank","now_cost_rank_type","form_rank","form_rank_type","points_per_game_rank","points_per_game_rank_type","selected_rank","selected_rank_type","starts_per_90","clean_sheets_per_90","plural_name","plural_name_short","singular_name","singular_name_short","squad_select","squad_min_play","squad_max_play","ui_shirt_specific","element_count","draw","form.y","id.y","loss","name","played","points","position.y","short_name","strength","team_division","unavailable","win","strength_overall_home","strength_overall_away","strength_attack_home","strength_attack_away","strength_defence_home","strength_defence_away","pulse_id","player"
100,100,156689,0,0,-2,2,1,3,"1.5","1.0",1,"Andreas","1.5",267,FALSE,"","2023-08-26T21:00:07.967178Z",53,"156689.jpg","3.2","Hoelgebaum Pereira","1.0",FALSE,NA,"a",10,54,65,243289,8486,252201,19290,"0.3","12.3","Andreas",1319,1,6,6,22,0,0,0,3,0,0,3,240,"241.8","548.9","137.0","92.8",17,"1.21","2.15","3.36","21.08",161,68,14,10,143,90,50,35,1,"",3,"",2,"",0.08,0,0.15,0.23,1.44,1.5,138,86,221,99,123,57,182,57,1.16,0.41,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"Andreas Hoelgebaum Pereira"
100,100,76357,0,0,-1,1,0,3,"3.0","2.5",6,"Tom","3.0",268,FALSE,"","2023-08-31T02:00:07.930156Z",49,"76357.jpg","2.7","Cairney","0.1",FALSE,NA,"a",10,54,48,11497,1127,6893,1398,"0.6","9.8","Cairney",816,1,5,2,14,0,0,0,1,0,0,2,215,"187.8","166.8","99.0","45.5",9,"0.62","1.65","2.27","16.35",216,89,125,87,179,105,183,91,NA,"",NA,"",NA,"",0.07,0,0.18,0.25,1.8,1.54,217,138,106,53,188,84,471,159,0.99,0.22,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"Tom Cairney"
0,0,166324,0,0,0,0,0,3,"0.0","0.0",0,"Ivan","0.0",269,FALSE,"Permanent transfer to Lille","2023-08-11T10:50:27.703881Z",50,"166324.jpg","0.0","Neves Abreu Cavaleiro","0.0",FALSE,NA,"u",10,54,0,0,0,1003,2,"0.0","0.0","I.Cavaleiro",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",748,322,745,321,743,321,748,322,NA,"",NA,"",NA,"",0,0,0,0,0,0,185,113,710,299,748,322,737,308,0,0,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"Ivan Neves Abreu Cavaleiro"
NA,NA,96994,-1,1,-2,2,0,3,"3.2","2.7",10,"Bobby","3.2",270,FALSE,"",NA,53,"96994.jpg","2.9","De Cordova-Reid","0.1",FALSE,NA,"a",10,54,53,28473,3710,30985,1261,"0.6","10.0","De Cordova-Reid",837,4,1,1,22,0,0,0,2,0,0,5,159,"194.8","108.5","197.0","49.5",10,"3.25","0.39","3.64","18.09",204,84,189,117,99,64,169,88,NA,"",NA,"",NA,"",0.35,0,0.04,0.39,1.95,2.37,133,83,87,44,158,72,368,117,1.08,0.11,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"Bobby De Cordova-Reid"
100,100,219924,0,0,-1,1,0,2,"0.5","0.0",1,"Issa","0.5",271,FALSE,"","2023-10-07T21:00:07.899289Z",44,"219924.jpg","2.5","Diop","0.4",FALSE,NA,"a",10,54,25,86206,472,112276,850,"0.1","5.7","Diop",800,0,0,3,16,0,0,0,2,0,0,2,148,"179.4","17.2","27.0","22.4",9,"0.15","0.28","0.43","19.93",232,89,381,137,323,110,316,114,NA,"",NA,"",NA,"",0.02,0,0.03,0.05,2.24,1.8,519,108,314,113,221,70,243,92,1.01,0.34,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,251,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"Issa Diop"
100,100,432931,0,0,-1,1,0,3,"0.0","-0.5",0,"Tyrese","0.0",272,FALSE,"","2023-11-24T22:00:10.649106Z",44,"432931.jpg","0.0","Francois","0.0",FALSE,NA,"a",10,54,0,2262,49,3719,107,"0.0","0.0","Francois",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",633,243,622,243,606,238,638,246,NA,"",NA,"",NA,"",0,0,0,0,0,0,539,304,553,200,646,252,591,221,0,0,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"Tyrese Francois"
0,0,83543,0,0,-1,1,0,3,"0.0","0.0",0,"Anthony","0.0",273,FALSE,"Season-long loan to Huddersfield Town","2023-09-03T20:13:44.073237Z",44,"83543.jpg","0.0","Knockaert","0.0",FALSE,NA,"u",10,54,0,941,0,7951,77,"0.0","0.0","Knockaert",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",616,232,603,232,587,227,621,235,NA,"",NA,"",NA,"",0,0,0,0,0,0,490,287,528,187,628,241,578,214,0,0,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"Anthony Knockaert"
0,0,109434,0,0,0,0,0,2,"0.0","0.0",0,"Terence","0.0",274,FALSE,"Season-long loan to Rapid Vienna","2023-09-03T20:04:54.860410Z",40,"109434.jpg","0.0","Kongolo","0.1",FALSE,NA,"u",10,54,0,1162,0,10614,149,"0.0","0.0","Kongolo",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",523,184,509,183,483,173,531,185,NA,"",NA,"",NA,"",0,0,0,0,0,0,643,167,420,147,536,181,480,187,0,0,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,251,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"Terence Kongolo"
NA,NA,80201,0,0,3,-3,2,1,"1.2","0.7",1,"Bernd","1.2",275,FALSE,"",NA,48,"80201.jpg","3.5","Leno","16.1",FALSE,NA,"a",10,54,71,1677452,65738,918412,122488,"0.3","14.8","Leno",1800,0,0,5,35,1,0,0,2,0,76,10,417,"617.6","0.1","0.0","61.6",20,"0.00","0.00","0.00","35.67",4,2,464,11,719,80,125,3,NA,"",NA,"",NA,"",0,3.8,0,0,1.78,1.75,274,10,243,22,90,13,23,2,1,0.25,"Goalkeepers","GKP","Goalkeeper","GKP",2,1,1,TRUE,88,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"Bernd Leno"
100,100,212314,0,0,-2,2,0,3,"0.5","0.0",0,"Saša","0.5",276,FALSE,"","2023-08-31T17:30:07.839749Z",43,"212314.jpg","1.4","Lukić","0.3",FALSE,NA,"a",10,54,15,68488,1802,83457,3689,"0.1","3.5","Lukić",384,0,0,1,9,0,0,0,1,0,0,0,49,"46.2","50.0","30.0","12.3",4,"0.66","0.31","0.97","12.59",386,172,306,166,310,159,371,168,NA,"",NA,"",NA,"",0.15,0,0.07,0.22,2.95,2.11,594,325,308,139,369,163,279,92,0.94,0.23,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"Saša Lukić"
0,0,120721,0,0,0,0,0,2,"0.0","0.0",0,"Kevin","0.0",277,FALSE,"Season-long loan to Augsburg","2023-09-03T20:05:44.450227Z",40,"120721.jpg","0.0","Mbabu","0.2",FALSE,NA,"u",10,54,0,4952,0,41949,684,"0.0","0.0","Mbabu",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",528,187,514,186,488,176,536,188,NA,"",NA,"",NA,"",0,0,0,0,0,0,648,170,425,150,541,184,331,128,0,0,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,251,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"Kevin Mbabu"
0,0,128389,0,0,-1,1,0,4,"0.0","0.0",0,"Aleksandar","0.0",278,FALSE,"Permanent transfer to Al-Hilal","2023-08-18T14:00:10.226716Z",74,"128389.jpg","1.0","Mitrović","0.7",FALSE,NA,"u",10,54,1,15553,0,356143,346,"0.0","0.1","Mitrović",32,0,0,0,0,0,0,0,0,0,0,0,6,"6.4","0.3","26.0","3.3",0,"0.16","0.02","0.18","0.60",458,53,456,58,333,51,440,52,NA,"",NA,"",NA,"",0.45,0,0.06,0.51,1.69,0,22,8,767,96,469,61,211,34,0,0,"Forwards","FWD","Forward","FWD",3,1,3,FALSE,99,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"Aleksandar Mitrović"
100,100,244042,0,0,-1,1,0,4,"1.2","0.7",0,"Rodrigo","1.2",279,FALSE,"","2023-11-04T15:30:08.544057Z",44,"244042.jpg","1.2","Muniz Carvalho","0.4",FALSE,NA,"a",10,54,10,72976,1231,86925,5899,"0.3","2.3","Muniz",314,0,0,1,8,0,0,0,1,0,0,0,13,"21.4","57.8","113.0","18.7",3,"0.74","0.15","0.89","7.13",421,48,287,38,163,40,331,41,NA,"",NA,"",NA,"",0.21,0,0.04,0.25,2.04,2.29,535,94,234,31,391,46,249,43,0.86,0.29,"Forwards","FWD","Forward","FWD",3,1,3,FALSE,99,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"Rodrigo Muniz Carvalho"
100,100,154296,0,0,0,0,2,3,"1.5","1.0",2,"João","1.5",280,FALSE,"","2023-11-13T01:00:09.377622Z",50,"154296.jpg","2.8","Palhinha Gonçalves","0.3",FALSE,NA,"a",10,54,48,77210,2781,70125,3053,"0.3","9.6","J.Palhinha",1407,2,1,4,25,0,0,0,8,0,0,6,206,"350.6","99.9","145.0","59.5",16,"1.03","0.48","1.51","25.28",65,22,200,121,134,84,132,77,NA,"",NA,"",NA,"",0.07,0,0.03,0.1,1.62,1.6,181,110,217,97,172,76,273,89,1.02,0.26,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"João Palhinha Gonçalves"
100,0,82514,0,0,0,0,1,2,"0.0","0.0",0,"Tim","0.0",281,FALSE,"","2023-12-14T16:00:09.779808Z",45,"82514.jpg","2.6","Ream","0.7",FALSE,NA,"a",10,54,34,270580,515,272194,7673,"0.0","7.6","Ream",1143,1,0,3,24,0,0,0,2,1,0,4,198,"231.4","15.9","45.0","29.2",13,"0.96","0.14","1.10","25.56",172,63,383,139,270,82,269,88,NA,"",NA,"",NA,"",0.08,0,0.01,0.09,2.01,1.89,357,55,574,233,198,61,212,84,1.02,0.24,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,251,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"Tim Ream"
75,100,153366,0,0,-5,5,0,3,"0.6","0.3",1,"Harrison","0.8",282,FALSE,"Illness - 75% chance of playing","2024-01-12T15:00:12.101658Z",45,"153366.jpg","1.7","Reed","0.3",FALSE,NA,"d",10,54,29,34990,757,93646,2408,"0.2","6.4","Reed",787,0,1,3,18,0,0,0,2,0,0,0,132,"119.6","137.7","16.0","27.3",9,"0.07","0.83","0.90","18.18",293,121,156,103,373,186,284,134,4,"",NA,"",NA,"",0.01,0,0.09,0.1,2.08,2.06,367,223,273,124,333,142,280,93,1.03,0.34,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"Harrison Reed"
100,100,169528,0,0,-1,1,0,2,"1.2","0.7",2,"Antonee","1.2",283,FALSE,"","2023-09-16T20:00:07.420575Z",44,"169528.jpg","2.4","Robinson","1.3",FALSE,NA,"a",10,54,45,176874,19522,116203,19321,"0.3","10.2","Robinson",1658,0,3,4,34,2,0,0,4,0,0,3,331,"412.2","275.7","86.0","77.5",19,"0.35","1.97","2.32","33.84",45,11,60,11,196,43,78,9,NA,"",NA,"",NA,"",0.02,0,0.11,0.13,1.84,1.85,503,97,232,78,237,78,171,66,1.03,0.22,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,251,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"Antonee Robinson"
NA,NA,155529,0,0,-1,1,0,1,"0.0","-0.5",0,"Marek","0.0",284,FALSE,"",NA,39,"155529.jpg","0.0","Rodák","0.4",FALSE,NA,"a",10,54,-1,18244,547,25672,1644,"0.0","-0.3","Rodák",0,0,0,0,0,0,0,0,1,0,0,0,-3,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",500,43,483,25,456,15,506,43,NA,"",NA,"",NA,"",0,0,0,0,0,0,746,73,392,36,514,43,264,35,0,0,"Goalkeepers","GKP","Goalkeeper","GKP",2,1,1,TRUE,88,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"Marek Rodák"
100,100,167074,0,0,-1,1,0,2,"0.2","-0.3",0,"Kenny","0.2",285,FALSE,"","2023-09-23T22:00:07.732576Z",44,"167074.jpg","2.5","Tete","0.3",FALSE,NA,"a",10,54,20,27685,582,62931,1352,"0.0","4.5","Tete",602,1,0,2,14,0,0,0,2,0,0,0,117,"141.0","65.7","54.0","26.1",7,"0.78","0.28","1.06","17.05",265,103,267,85,254,75,292,99,NA,"",NA,"",NA,"",0.12,0,0.04,0.16,2.55,2.09,501,95,353,128,219,68,287,108,1.05,0.3,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,251,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"Kenny Tete"
100,100,109646,0,0,-2,2,1,2,"1.2","0.7",2,"Tosin","1.2",286,FALSE,"","2023-09-15T16:00:07.700688Z",43,"109646.jpg","3.4","Adarabioyo","0.2",FALSE,NA,"a",10,54,27,35155,4861,20445,4789,"0.3","6.3","Tosin",542,1,0,2,9,0,0,0,0,0,0,2,123,"183.6","16.7","29.0","23.0",6,"0.05","0.10","0.15","10.21",224,85,382,138,314,105,315,113,NA,"",NA,"",NA,"",0.01,0,0.02,0.03,1.7,1.49,579,132,231,77,99,21,306,117,1,0.33,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,251,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"Tosin Adarabioyo"
NA,NA,245824,0,0,-4,4,0,4,"0.5","0.0",0,"Carlos Vinícius","0.5",287,FALSE,"",NA,46,"245824.jpg","1.7","Alves Morais","1.3",FALSE,NA,"a",10,54,22,132716,1531,397795,12673,"0.1","4.8","Vinícius",306,2,0,0,5,0,0,0,2,0,0,2,77,"83.6","61.3","139.0","28.2",2,"1.59","0.11","1.70","4.50",325,36,282,37,138,36,275,37,NA,"",NA,"",NA,"",0.47,0,0.03,0.5,1.32,1.47,345,64,320,39,334,42,170,29,0.59,0,"Forwards","FWD","Forward","FWD",3,1,3,FALSE,99,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"Carlos Vinícius Alves Morais"
NA,NA,153682,0,0,-2,2,0,3,"1.5","1.0",1,"Harry","1.5",288,FALSE,"",NA,53,"153682.jpg","2.6","Wilson","0.2",FALSE,NA,"a",10,54,52,46340,1260,48005,4176,"0.3","9.8","Wilson",1034,2,4,3,19,0,0,0,2,0,0,0,182,"209.4","194.9","195.0","59.9",10,"1.74","1.66","3.40","23.45",189,78,106,76,102,67,131,76,NA,"",1,"",3,"",0.15,0,0.14,0.29,2.04,1.65,137,85,220,98,211,94,312,99,0.87,0.26,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"Harry Wilson"
100,100,102057,0,0,-3,3,2,4,"1.2","0.7",7,"Raúl","1.2",558,FALSE,"","2023-12-16T19:00:09.332401Z",52,"102057.jpg","3.1","Jiménez","1.6",FALSE,NA,"a",10,54,52,434735,54635,401729,31059,"0.2","10.0","Raúl",1104,5,0,4,26,0,0,0,3,1,0,10,176,"243.2","144.7","326.0","70.5",15,"3.98","0.69","4.67","29.98",158,17,146,20,49,20,94,17,NA,"",NA,"",NA,"",0.32,0,0.06,0.38,2.44,2.12,152,40,247,33,139,23,154,26,1.22,0.33,"Forwards","FWD","Forward","FWD",3,1,3,FALSE,99,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"Raúl Jiménez"
100,50,47431,0,0,-2,2,1,3,"0.5","0.0",2,"Willian","0.5",591,FALSE,"","2023-12-23T20:00:10.109980Z",53,"47431.jpg","3.9","Borges da Silva","0.6",FALSE,NA,"a",10,54,62,186145,13268,186835,12761,"0.1","11.7","Willian",1079,4,2,4,16,0,0,0,1,0,0,6,220,"256.2","336.8","248.0","83.9",13,"3.62","1.53","5.15","17.45",139,56,43,36,70,44,65,47,2,"",2,"",1,"",0.3,0,0.13,0.43,1.46,1.33,130,80,329,149,58,32,217,68,1.08,0.33,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"Willian Borges da Silva"
0,100,232892,0,0,-1,1,0,2,"0.0","0.0",1,"Calvin","0.5",610,FALSE,"International Duty - Unknown return date","2023-12-30T22:30:10.528906Z",44,"232892.jpg","1.5","Bassey","0.2",FALSE,NA,"i",10,54,22,13176,147,30867,2538,"0.1","5.0","Bassey",1115,0,0,2,22,0,0,0,2,1,0,0,190,"219.8","23.2","13.0","25.7",12,"0.05","0.10","0.15","21.87",175,64,360,127,384,137,298,102,NA,"",NA,"",NA,"",0,0,0.01,0.01,1.77,1.78,526,111,315,114,357,129,340,131,0.97,0.16,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,251,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"Calvin Bassey"
NA,NA,547686,0,0,0,0,0,2,"0.0","-0.5",0,"Luc","0.0",625,FALSE,"",NA,40,"547686.jpg","0.0","De Fougerolles","0.1",FALSE,NA,"a",10,54,0,3451,91,4742,244,"0.0","0.0","De Fougerolles",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",589,230,575,229,551,221,596,230,NA,"",NA,"",NA,"",0,0,0,0,0,0,720,224,487,195,602,227,474,183,0,0,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,251,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"Luc De Fougerolles"
0,0,490146,0,0,0,0,0,4,"0.0","0.0",0,"Jay","0.0",651,FALSE,"Season-long loan to Birmingham City","2023-08-28T08:00:28.514721Z",45,"490146.jpg","0.0","Stansfield","0.0",FALSE,NA,"u",10,54,0,1655,0,2391,40,"0.0","0.0","Stansfield",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",686,75,680,76,673,76,692,78,NA,"",NA,"",NA,"",0,0,0,0,0,0,435,78,620,63,693,78,657,91,0,0,"Forwards","FWD","Forward","FWD",3,1,3,FALSE,99,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"Jay Stansfield"
25,25,515023,0,0,0,0,0,3,"0.0","-0.1",0,"Matthew","0.0",652,FALSE,"Hamstring injury - 25% chance of playing","2023-10-13T09:30:09.800778Z",45,"515023.jpg","0.0","Dibley-Dias","0.0",FALSE,NA,"d",10,54,0,1082,19,1054,33,"0.0","0.0","Dibley-Dias",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",699,287,695,287,688,286,705,290,NA,"",NA,"",NA,"",0,0,0,0,0,0,451,266,634,248,706,292,700,282,0,0,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"Matthew Dibley-Dias"
0,0,159533,0,0,-1,1,0,3,"0.0","0.0",0,"Adama","0.0",662,FALSE,"Hamstring injury - Expected back 30 Jan","2023-11-24T22:00:11.972817Z",49,"159533.jpg","1.0","Traoré","0.0",FALSE,NA,"i",10,54,4,6221,30,6827,74,"0.0","0.8","Adama",40,0,0,0,3,0,0,0,0,0,0,0,9,"9.6","5.0","21.0","3.5",0,"0.12","0.03","0.15","3.36",448,200,416,207,352,177,437,202,NA,"",NA,"",NA,"",0.27,0,0.07,0.34,7.56,6.75,230,147,693,286,457,212,588,219,0,0,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"Adama Traoré"
0,NA,515024,0,0,0,0,0,3,"0.0","-0.5",0,"Luke","0.0",683,FALSE,"Moved to Exeter City on loan until the end of the season","2024-01-05T10:19:47.433932Z",45,"515024.jpg","2.0","Harris","0.0",FALSE,NA,"u",10,54,2,4640,32,3849,275,"0.0","0.4","Harris",74,0,0,0,5,0,0,0,0,0,0,0,2,"3.2","0.7","17.0","2.1",0,"0.28","0.01","0.29","2.26",468,213,447,218,367,183,456,210,NA,"",NA,"",NA,"",0.34,0,0.01,0.35,2.75,6.08,452,267,635,249,290,121,621,236,0,0,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"Luke Harris"
NA,NA,166477,0,0,0,0,1,2,"1.5","1.0",2,"Timothy","1.5",688,FALSE,"",NA,45,"166477.jpg","2.5","Castagne","0.6",FALSE,NA,"a",10,54,43,152413,7583,98788,10143,"0.3","9.6","Castagne",1279,0,0,4,20,0,0,0,1,0,0,3,238,"211.0","164.9","99.0","47.5",14,"0.37","0.87","1.24","18.65",187,70,126,24,178,34,177,48,NA,"",NA,"",NA,"",0.03,0,0.06,0.09,1.31,1.41,370,61,211,73,225,73,220,86,0.99,0.28,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,251,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"Timothy Castagne"
NA,NA,428971,0,0,0,0,0,1,"0.0","-0.5",0,"Steven","0.0",692,FALSE,"",NA,40,"428971.jpg","0.0","Benda","0.0",FALSE,NA,"a",10,54,0,2880,152,1694,187,"0.0","0.0","Benda",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",551,69,537,53,511,43,559,69,NA,"",NA,"",NA,"",0,0,0,0,0,0,676,49,448,62,564,69,593,78,0,0,"Goalkeepers","GKP","Goalkeeper","GKP",2,1,1,TRUE,88,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"Steven Benda"
0,NA,225897,0,0,0,0,0,2,"0.0","0.0",0,"Fodé","0.5",707,FALSE,"International Duty - Unknown return date","2023-12-30T22:30:10.672858Z",45,"225897.jpg","0.8","Ballo-Touré","0.0",FALSE,NA,"i",10,54,3,4203,61,3507,584,"0.1","0.7","Ballo-Touré",48,0,0,0,1,0,0,0,1,0,0,0,12,"11.2","1.5","2.0","1.6",0,"0.00","0.00","0.00","0.55",443,162,435,161,427,158,464,165,NA,"",NA,"",NA,"",0,0,0,0,1.03,1.88,389,74,318,116,486,162,565,209,0,0,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,251,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"Fodé Ballo-Touré"
NA,NA,487693,0,0,0,0,0,2,"0.0","-0.5",0,"Devan","0.0",732,FALSE,"",NA,40,"487693.jpg","0.0","Tanton","0.0",FALSE,NA,"a",10,54,0,1437,135,946,167,"0.0","0.0","Tanton",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",573,216,558,214,533,205,580,216,NA,"",NA,"",NA,"",0,0,0,0,0,0,702,208,471,181,586,213,637,226,0,0,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,251,0,NA,10,0,"Fulham",0,0,0,"FUL",3,NA,FALSE,0,1095,1100,1050,1110,1060,1140,34,"Devan Tanton"
NA,NA,60706,0,0,-1,1,0,1,"0.5","0.0",0,"Adrián","0.0",289,FALSE,"",NA,39,"60706.jpg","0.0","San Miguel del Castillo","0.3",FALSE,NA,"a",11,14,0,13751,196,22243,972,"0.0","0.0","Adrián",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",492,38,472,17,444,7,498,38,NA,"",NA,"",NA,"",0,0,0,0,0,0,733,65,381,29,506,38,302,43,0,0,"Goalkeepers","GKP","Goalkeeper","GKP",2,1,1,TRUE,88,0,NA,11,0,"Liverpool",0,0,0,"LIV",4,NA,FALSE,0,1220,1355,1200,1340,1240,1370,10,"Adrián San Miguel del Castillo"
